gene_id	BDF1_TPM_avr	ICR_TPM_avr	ddY_TPM_avr	BDF1_FPKM_avr	ICR_FPKM_avr	ddY_FPKM_avr
Sh3bp1	1.585	2.31	2.575	0.615	0.915	0.9949999999999999
Sh3bp2	127.72	152.32999999999998	138.8	49.035	60.475	53.82
Sh3bp4	33.004999999999995	11.68	16.155	12.665	4.65	6.27
Sh3bp5	1.065	0.8	0.935	0.41500000000000004	0.32	0.365
Sh3bp5l	0.835	0.84	0.9299999999999999	0.32499999999999996	0.32999999999999996	0.36
Sh3d19	51.075	32.52	55.3	19.615	12.875	21.465
Sh3d21	4.625	5.475	5.029999999999999	1.78	2.1799999999999997	1.955
Sh3gl1	80.61	93.965	85.655	31.025	37.295	33.24
Sh3gl2	5.165	3.45	5.38	1.9849999999999999	1.37	2.09
Sh3gl3	0.62	0.6000000000000001	0.595	0.23500000000000001	0.24	0.23
Sh3glb1	17.775	18.175	19.485	6.84	7.220000000000001	7.5649999999999995
Sh3glb2	43.08	44.26	45.185	16.55	17.560000000000002	17.535
Sh3kbp1	63.615	69.29499999999999	63.265	24.424999999999997	27.51	24.560000000000002
Sh3pxd2a	80.28	78.325	87.035	30.805	31.04	33.775000000000006
Sh3pxd2b	0.62	0.445	0.265	0.24	0.175	0.1
Sh3rf1	183.54500000000002	203.31	141.56	70.465	80.65	54.96
Sh3rf2	8.525	0.045	9.879999999999999	3.275	0.015	3.835
Sh3rf3	34.025	31.875	35.45	13.059999999999999	12.645	13.76
Sh3tc1	1.62	0.77	1.23	0.62	0.305	0.48
Sh3tc2	3.6399999999999997	3.1399999999999997	2.21	1.395	1.25	0.86
Sh3yl1	28.915	26.43	29.0	11.115	10.49	11.25
Shank1	0.1	0.095	0.095	0.035	0.035	0.035
Shank2	32.39	25.060000000000002	28.445	12.434999999999999	9.95	11.035
Shank3	0.79	0.6299999999999999	0.64	0.3	0.25	0.245
Sharpin	3.505	6.390000000000001	4.35	1.355	2.535	1.685
Shb	44.91	36.955	46.46	17.275	14.705	18.04
Shbg	0.06	0.0	0.0	0.02	0.0	0.0
Shc1	27.805	30.54	30.885	10.68	12.105	11.975
Shc2	0.10500000000000001	0.10500000000000001	0.05	0.04	0.045	0.02
Shc3	19.15	19.95	20.345	7.375	7.91	7.9
Shc4	1.88	2.205	2.2199999999999998	0.72	0.88	0.865
Shcbp1	48.65	56.265	54.7	18.72	22.335	21.225
Shcbp1l	14.18	16.92	18.055	5.45	6.715	7.0
Shd	0.0	0.0	0.085	0.0	0.0	0.035
She	0.0	0.0	0.015	0.0	0.0	0.005
Shf	32.730000000000004	33.39	31.625	12.585	13.254999999999999	12.26
Shfm1	323.905	329.1	159.975	125.03	130.60000000000002	62.185
Shh	1.48	1.62	2.05	0.565	0.645	0.795
Shisa2	1.9100000000000001	0.5	0.425	0.735	0.195	0.16499999999999998
Shisa3	0.0	0.0	0.0	0.0	0.0	0.0
Shisa4	0.21500000000000002	0.0	0.025	0.08	0.0	0.01
Shisa5	15.075	16.98	15.48	5.785	6.74	6.02
Shisa6	0.034999999999999996	0.1	0.2	0.01	0.04	0.08
Shisa7	0.08	0.10500000000000001	0.10500000000000001	0.035	0.04	0.04
Shisa8	146.455	103.39	125.44	56.315	41.07	48.665
Shisa9	0.74	0.71	0.74	0.28500000000000003	0.28	0.29000000000000004
Shkbp1	8.485	8.155000000000001	6.555	3.27	3.24	2.54
Shmt1	1.5150000000000001	5.01	7.045	0.58	1.9900000000000002	2.74
Shmt2	58.675	54.894999999999996	57.38	22.555	21.765	22.259999999999998
Shoc2	102.9	95.175	101.74	39.495000000000005	37.765	39.49
Shox2	2.415	2.8600000000000003	4.645	0.9299999999999999	1.135	1.8
Shpk	0.11499999999999999	0.14	0.065	0.045	0.05500000000000001	0.025
Shprh	75.975	67.02	70.42500000000001	29.165	26.59	27.335
Shq1	2.59	2.7800000000000002	2.835	1.0	1.1	1.1
Shroom1	0.04	0.0	0.02	0.015	0.0	0.01
Shroom2	151.175	115.35	122.50999999999999	58.01	45.81	47.504999999999995
Shroom3	88.11500000000001	74.74000000000001	82.765	33.84	29.645	32.115
Shroom4	107.44	94.215	95.61	41.235	37.385000000000005	37.105000000000004
Shtn1	83.42	62.195	82.47	32.06	24.71	32.045
Siae	14.45	18.365000000000002	15.835	5.545	7.29	6.145
Siah1a	74.42	67.12	63.715	28.615000000000002	26.665	24.744999999999997
Siah1b	87.57499999999999	87.68	91.555	33.69	34.815	35.565
Siah2	716.0450000000001	669.4649999999999	694.76	274.985	265.53999999999996	269.595
Siah3	0.035	0.0	0.0	0.015	0.0	0.0
Sidt1	17.265	18.244999999999997	18.305	6.645	7.235	7.105
Sidt2	37.55	38.225	37.71	14.42	15.16	14.635000000000002
Sigirr	0.0	0.0	0.0	0.0	0.0	0.0
Siglec1	0.005	0.03	0.04	0.0	0.015	0.015
Siglec15	0.0	0.0	0.0	0.0	0.0	0.0
Siglece	2.0599999999999996	2.045	2.915	0.79	0.815	1.135
Siglecf	7.470000000000001	2.545	3.115	2.87	1.01	1.21
Siglecg	0.81	0.95	0.65	0.315	0.38	0.25
Siglech	0.0	0.03	0.015	0.0	0.015	0.005
Sigmar1	21.615	23.835	32.345	8.315	9.485	12.545
Sik1	14.545	13.075	14.215	5.575	5.1899999999999995	5.52
Sik2	9.274999999999999	8.415	7.755	3.565	3.3449999999999998	3.01
Sik3	2.77	3.09	3.7649999999999997	1.065	1.23	1.46
Sike1	0.985	0.845	0.9199999999999999	0.38	0.33499999999999996	0.355
Sil1	70.075	52.445	52.03	26.98	20.845	20.19
Sim1	0.2	0.125	0.11499999999999999	0.075	0.045	0.045
Sim2	0.19	0.125	0.275	0.075	0.05	0.11
Simc1	2.115	1.755	2.75	0.815	0.695	1.0699999999999998
Sin3a	630.56	600.9449999999999	597.405	241.935	238.27499999999998	231.82999999999998
Sin3b	263.54	280.235	263.025	101.415	111.005	102.105
Sipa1	26.799999999999997	39.480000000000004	32.58	10.3	15.684999999999999	12.645
Sipa1l1	134.49	113.22	120.61500000000001	51.61	44.879999999999995	46.805
Sipa1l2	79.19	74.64	62.33	30.369999999999997	29.605	24.185
Sipa1l3	66.175	52.760000000000005	59.925000000000004	25.409999999999997	20.924999999999997	23.245
Sirpa	2.3200000000000003	0.0	0.0	0.8899999999999999	0.0	0.0
Sirpb1a	0.9550000000000001	0.655	1.65	0.365	0.26	0.64
Sirpb1b	1.3199999999999998	1.13	1.025	0.505	0.45	0.395
Sirt1	49.735	54.1	43.785	19.115000000000002	21.505	16.990000000000002
Sirt2	14.285	21.225	18.68	5.49	8.43	7.245
Sirt3	4.33	4.665	3.925	1.67	1.85	1.525
Sirt4	11.365	14.559999999999999	13.77	4.359999999999999	5.78	5.35
Sirt5	14.079999999999998	21.84	21.52	5.4399999999999995	8.68	8.355
Sirt6	42.12	43.705	39.095	16.22	17.35	15.18
Sirt7	68.21000000000001	67.21000000000001	60.36	26.25	26.685000000000002	23.435000000000002
Sis	0.0	0.49	0.0	0.0	0.2	0.0
Sit1	0.0	0.105	0.0	0.0	0.04	0.0
Siva1	397.64	408.28999999999996	382.80499999999995	152.92000000000002	162.09	148.685
Six1	1.17	1.4649999999999999	1.605	0.45000000000000007	0.5800000000000001	0.62
Six2	0.04	0.015	0.055	0.015	0.005	0.02
Six3	0.0	0.0	0.0	0.0	0.0	0.0
Six3os1	0.0	0.0	0.07500000000000001	0.0	0.0	0.03
Six4	0.030000000000000002	0.015	0.02	0.015	0.005	0.005
Six5	0.01	0.095	0.14	0.005	0.035	0.055
Six6	0.0	0.0	0.0	0.0	0.0	0.0
Ska1	104.07	81.81	76.22	40.05	32.480000000000004	29.6
Ska2	15.27	19.415	15.16	5.87	7.71	5.895
Ska3	55.364999999999995	64.405	51.995	21.295	25.575	20.195
Skap1	48.894999999999996	22.9	41.155	18.85	9.085	15.98
Skap2	100.935	90.975	109.34	38.8	36.125	42.46
Ski	397.02	381.11	389.55	152.555	151.23	151.22
Skida1	0.995	0.6599999999999999	0.9299999999999999	0.385	0.26	0.36
Skil	0.025	0.02	0.025	0.01	0.01	0.01
Skint1	0.0	0.0	0.0	0.0	0.0	0.0
Skint10	0.0	0.0	0.055	0.0	0.0	0.02
Skint11	0.0	0.0	0.0	0.0	0.0	0.0
Skint2	0.0	0.0	0.07500000000000001	0.0	0.0	0.03
Skint3	0.0	0.0	0.0	0.0	0.0	0.0
Skint4	0.0	0.0	0.005	0.0	0.0	0.005
Skint5	0.01	0.0	0.0	0.005	0.0	0.0
Skint6	0.01	0.0	0.0	0.005	0.0	0.0
Skint7	0.0	0.0	0.0	0.0	0.0	0.0
Skint8	0.0	0.0	0.0	0.0	0.0	0.0
Skint9	0.0	0.04	0.0	0.0	0.015	0.0
Skiv2l	8.715	7.945	5.975	3.355	3.1500000000000004	2.315
Skiv2l2	79.735	74.86500000000001	78.53999999999999	30.625	29.71	30.48
Skor1	0.225	0.085	0.09	0.09	0.034999999999999996	0.035
Skor2	0.0	0.0	0.0	0.0	0.0	0.0
Skp1a	2450.175	2835.325	2558.875	943.605	1126.63	993.78
Skp2	20.35	19.415	19.635	7.8100000000000005	7.695	7.615
Sla	0.13	0.255	0.185	0.045	0.1	0.075
Sla2	13.155000000000001	18.130000000000003	17.435000000000002	5.07	7.1899999999999995	6.765000000000001
Slain1	628.62	607.0350000000001	602.47	241.265	240.92000000000002	233.78500000000003
Slain1os	0.015	0.1	0.05500000000000001	0.005	0.045000000000000005	0.025
Slain2	280.125	229.23000000000002	231.355	107.53999999999999	90.905	89.795
Slamf1	6.859999999999999	5.775	4.185	2.6399999999999997	2.285	1.625
Slamf6	0.0	0.0	0.0	0.0	0.0	0.0
Slamf7	0.22000000000000003	0.015	0.04	0.08499999999999999	0.005	0.02
Slamf8	0.02	0.015	0.0	0.01	0.005	0.0
Slamf9	1.1349999999999998	0.9	1.135	0.435	0.36	0.44
Slbp	1832.225	1978.95	1842.655	704.08	784.66	715.3
Slc10a1	0.055	0.02	0.02	0.02	0.01	0.01
Slc10a2	0.0	0.0	0.0	0.0	0.0	0.0
Slc10a3	15.135	19.815	19.88	5.8149999999999995	7.88	7.71
Slc10a4	0.95	0.7749999999999999	0.97	0.37	0.305	0.38
Slc10a5	0.0	0.0	0.01	0.0	0.0	0.005
Slc10a6	29.565	15.545	37.07	11.379999999999999	6.1850000000000005	14.385
Slc10a7	12.184999999999999	13.615	12.425	4.68	5.41	4.825
Slc11a1	0.0	0.0	0.0	0.0	0.0	0.0
Slc11a2	27.060000000000002	22.835	25.81	10.415	9.05	10.024999999999999
Slc12a1	0.55	0.425	0.99	0.21000000000000002	0.165	0.385
Slc12a2	38.53	26.42	46.455	14.785	10.47	18.035
Slc12a3	0.0	0.0	0.0	0.0	0.0	0.0
Slc12a4	0.75	0.41000000000000003	0.51	0.29000000000000004	0.16	0.2
Slc12a5	20.94	17.975	24.465	8.045	7.12	9.485
Slc12a6	28.405	35.085	34.045	10.915	13.899999999999999	13.215
Slc12a7	58.78	44.135000000000005	58.885	22.58	17.509999999999998	22.84
Slc12a8	6.8100000000000005	10.67	7.165	2.62	4.21	2.7800000000000002
Slc12a9	36.84	39.41	38.025	14.149999999999999	15.635000000000002	14.765
Slc13a1	0.095	0.09	0.02	0.04	0.034999999999999996	0.01
Slc13a2	0.01	0.01	0.0	0.005	0.005	0.0
Slc13a2os	0.0	0.0	0.01	0.0	0.0	0.005
Slc13a3	0.115	0.255	0.16999999999999998	0.045	0.10500000000000001	0.065
Slc13a4	0.005	0.01	0.11000000000000001	0.005	0.005	0.045000000000000005
Slc13a5	0.065	0.1	0.02	0.025	0.035	0.01
Slc14a1	0.01	14.015	0.07	0.005	5.550000000000001	0.025
Slc14a2	1.4249999999999998	2.87	1.52	0.55	1.1349999999999998	0.5900000000000001
Slc15a1	0.3	0.115	0.11499999999999999	0.115	0.05	0.045
Slc15a2	2.755	3.59	3.0300000000000002	1.06	1.4249999999999998	1.1749999999999998
Slc15a3	0.045	0.03	0.155	0.015	0.01	0.06
Slc15a4	94.505	77.09	61.97	36.325	30.605	24.095
Slc15a5	12.254999999999999	8.530000000000001	10.46	4.720000000000001	3.375	4.0649999999999995
Slc16a1	29.415	35.16	33.885000000000005	11.325	13.98	13.155
Slc16a10	76.49000000000001	67.97	77.55	29.325	26.945	30.105
Slc16a11	1.96	1.9899999999999998	1.685	0.75	0.79	0.655
Slc16a12	2.935	2.615	3.17	1.125	1.0350000000000001	1.2349999999999999
Slc16a13	39.715	44.57	34.84	15.265	17.695	13.53
Slc16a14	0.0	0.0	0.0	0.0	0.0	0.0
Slc16a2	0.0	0.0	0.0	0.0	0.0	0.0
Slc16a3	0.22499999999999998	0.275	0.47000000000000003	0.08499999999999999	0.11	0.18
Slc16a4	0.485	0.405	0.51	0.185	0.16	0.2
Slc16a5	0.7150000000000001	0.26	0.405	0.275	0.10500000000000001	0.16
Slc16a6	0.635	0.295	1.5699999999999998	0.24	0.12000000000000001	0.615
Slc16a7	0.96	0.86	1.24	0.37	0.345	0.485
Slc16a8	0.095	0.02	0.0	0.04	0.01	0.0
Slc16a9	0.525	0.43	0.565	0.2	0.17	0.22
Slc17a1	0.0	0.0	0.0	0.0	0.0	0.0
Slc17a2	0.78	1.385	0.86	0.3	0.5449999999999999	0.335
Slc17a3	0.03	0.01	0.07	0.01	0.005	0.03
Slc17a4	0.035	0.02	0.02	0.015	0.01	0.01
Slc17a5	2.935	2.075	2.2249999999999996	1.13	0.825	0.865
Slc17a6	1.0350000000000001	1.6400000000000001	1.355	0.395	0.65	0.525
Slc17a7	0.315	0.255	0.3	0.12000000000000001	0.10500000000000001	0.11499999999999999
Slc17a8	0.955	0.43	0.99	0.37	0.16999999999999998	0.39
Slc17a9	0.125	0.105	0.055	0.045	0.045	0.02
Slc18a1	0.22	0.28	0.225	0.08499999999999999	0.11499999999999999	0.09
Slc18a2	13.629999999999999	7.824999999999999	9.425	5.234999999999999	3.105	3.665
Slc18a3	0.0	0.0	0.0	0.0	0.0	0.0
Slc18b1	0.9650000000000001	1.9049999999999998	1.3399999999999999	0.37	0.76	0.52
Slc19a1	6.305	9.4	7.8999999999999995	2.425	3.725	3.06
Slc19a2	5.234999999999999	0.625	0.365	2.01	0.25	0.14
Slc19a3	1.175	0.8200000000000001	0.94	0.45499999999999996	0.325	0.365
Slc1a1	4.845	2.01	2.335	1.855	0.7949999999999999	0.905
Slc1a2	0.14	0.03	0.015	0.055	0.01	0.005
Slc1a3	0.045	0.025	0.065	0.02	0.01	0.03
Slc1a4	0.14500000000000002	0.03	0.09	0.05500000000000001	0.01	0.035
Slc1a5	0.02	0.055	0.04	0.005	0.02	0.02
Slc1a6	0.0	0.81	0.015	0.0	0.315	0.005
Slc1a7	0.0	0.0	0.03	0.0	0.0	0.01
Slc20a1	70.18	87.87	84.095	26.924999999999997	34.870000000000005	32.655
Slc20a2	11.26	10.615	11.245000000000001	4.325	4.215	4.365
Slc22a1	0.04	0.0	0.03	0.015	0.0	0.01
Slc22a12	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a13	0.675	0.73	0.185	0.26	0.29000000000000004	0.07500000000000001
Slc22a13b-ps	1.8399999999999999	1.745	1.505	0.71	0.6950000000000001	0.585
Slc22a14	1.105	0.76	0.665	0.425	0.30500000000000005	0.255
Slc22a15	0.07	0.085	0.135	0.03	0.035	0.05
Slc22a16	0.285	0.2	0.135	0.11	0.08	0.05
Slc22a17	0.41	0.6000000000000001	0.21000000000000002	0.155	0.24	0.085
Slc22a18	0.095	0.19	0.295	0.04	0.07	0.115
Slc22a19	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a2	0.17500000000000002	0.065	0.09	0.065	0.025	0.035
Slc22a20	0.015	0.03	0.0	0.005	0.01	0.0
Slc22a21	0.11	0.22999999999999998	0.13	0.04	0.09	0.049999999999999996
Slc22a22	0.54	1.5799999999999998	0.58	0.20500000000000002	0.62	0.22
Slc22a23	31.855	30.650000000000002	35.345	12.24	12.145	13.71
Slc22a26	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a27	0.315	0.285	0.13	0.12	0.115	0.05
Slc22a28	0.195	0.265	0.42	0.08	0.1	0.165
Slc22a29	0.275	0.22999999999999998	0.345	0.10500000000000001	0.09	0.135
Slc22a3	4.67	2.84	2.745	1.79	1.125	1.065
Slc22a30	0.065	0.28	0.14500000000000002	0.025	0.11	0.05500000000000001
Slc22a4	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a5	8.975000000000001	8.46	8.915	3.45	3.355	3.46
Slc22a6	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a7	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a8	0.0	0.015	0.0	0.0	0.005	0.0
Slc23a1	0.015	0.01	0.0	0.005	0.005	0.0
Slc23a2	278.115	290.67999999999995	283.33500000000004	106.69	115.225	109.925
Slc23a3	5.02	19.52	22.705	1.9249999999999998	7.734999999999999	8.855
Slc24a1	0.0	0.01	0.0	0.0	0.005	0.0
Slc24a2	4.26	2.83	2.63	1.6400000000000001	1.12	1.025
Slc24a3	41.32	32.660000000000004	36.675	15.870000000000001	12.975	14.245000000000001
Slc24a4	0.47	0.34	0.6000000000000001	0.18	0.135	0.235
Slc24a5	0.065	0.065	0.6100000000000001	0.025	0.025	0.235
Slc25a1	42.44	55.425	51.91	16.299999999999997	21.995	20.155
Slc25a10	0.76	0.675	0.77	0.29	0.265	0.3
Slc25a11	6.4399999999999995	11.3	7.945	2.465	4.48	3.08
Slc25a12	7.135	7.9350000000000005	7.345	2.75	3.15	2.8449999999999998
Slc25a13	26.700000000000003	37.205	35.64	10.254999999999999	14.79	13.84
Slc25a14	16.935	24.14	23.22	6.505000000000001	9.595	9.02
Slc25a15	188.15	170.46	169.035	72.25999999999999	67.64	65.60499999999999
Slc25a16	31.28	25.424999999999997	28.825	11.99	10.08	11.184999999999999
Slc25a17	62.17	77.20500000000001	77.88499999999999	23.91	30.665	30.245
Slc25a18	0.035	0.32	0.05	0.015	0.125	0.02
Slc25a19	70.425	65.205	60.365	27.075	25.884999999999998	23.435000000000002
Slc25a2	0.0	0.02	0.0	0.0	0.01	0.0
Slc25a20	10.8	6.53	7.01	4.16	2.59	2.7199999999999998
Slc25a21	0.42500000000000004	0.24	0.335	0.16	0.095	0.13
Slc25a22	11.605	11.185	10.309999999999999	4.455	4.445	4.0
Slc25a23	18.47	20.645	25.34	7.08	8.185	9.85
Slc25a24	0.595	1.15	1.5699999999999998	0.22499999999999998	0.455	0.6100000000000001
Slc25a25	4.404999999999999	4.71	4.875	1.69	1.875	1.8900000000000001
Slc25a26	16.490000000000002	18.275	17.55	6.345000000000001	7.265000000000001	6.8149999999999995
Slc25a27	0.4	0.125	0.385	0.155	0.049999999999999996	0.14500000000000002
Slc25a28	22.65	26.39	36.455	8.695	10.485	14.14
Slc25a29	0.225	0.25	0.03	0.085	0.1	0.01
Slc25a3	38.21	35.2	34.015	14.72	14.01	13.215
Slc25a30	7.34	6.355	6.055	2.825	2.52	2.355
Slc25a31	53.394999999999996	54.635	69.035	20.555	21.71	26.805
Slc25a32	61.705	47.85	46.485	23.71	18.994999999999997	18.05
Slc25a33	7.69	8.115	8.11	2.95	3.225	3.145
Slc25a34	0.0	0.0	0.045	0.0	0.0	0.02
Slc25a35	19.439999999999998	35.765	25.384999999999998	7.470000000000001	14.19	9.84
Slc25a36	2.345	1.875	2.27	0.9	0.745	0.88
Slc25a37	0.16999999999999998	0.15	0.13	0.065	0.060000000000000005	0.05
Slc25a38	62.47	60.040000000000006	59.39	23.99	23.814999999999998	23.055
Slc25a39	35.81	39.84	34.47	13.780000000000001	15.82	13.379999999999999
Slc25a4	67.09	82.92500000000001	80.11	25.814999999999998	32.96	31.08
Slc25a40	8.35	5.109999999999999	7.0649999999999995	3.205	2.025	2.745
Slc25a41	0.0	0.0	0.0	0.0	0.0	0.0
Slc25a42	0.015	0.025	0.05	0.005	0.01	0.015
Slc25a43	0.0	0.0	0.0	0.0	0.0	0.0
Slc25a44	44.635000000000005	41.8	42.715	17.134999999999998	16.58	16.575
Slc25a45	0.07	0.0	0.035	0.025	0.0	0.015
Slc25a46	2.37	2.12	1.9849999999999999	0.91	0.84	0.7749999999999999
Slc25a47	0.07	0.015	0.12	0.025	0.005	0.045
Slc25a48	224.33	186.47500000000002	157.15	86.22999999999999	74.11	61.05499999999999
Slc25a5	129.645	168.275	147.235	49.86	66.765	57.17
Slc25a51	12.940000000000001	13.815	8.215	4.970000000000001	5.47	3.19
Slc25a53	0.43999999999999995	1.055	0.77	0.16999999999999998	0.42000000000000004	0.29500000000000004
Slc25a54	0.125	0.355	0.20500000000000002	0.05	0.14	0.08
Slc26a1	1.4700000000000002	1.75	1.625	0.565	0.6950000000000001	0.635
Slc26a10	0.25	0.26	0.6950000000000001	0.095	0.10500000000000001	0.27
Slc26a11	0.03	0.0	0.0	0.01	0.0	0.0
Slc26a2	20.64	17.755	13.085	7.9399999999999995	7.055	5.085
Slc26a3	0.0	0.0	0.0	0.0	0.0	0.0
Slc26a4	0.0	0.055	0.0	0.0	0.02	0.0
Slc26a5	11.620000000000001	13.195	8.205	4.455	5.215	3.19
Slc26a6	51.445	56.595	47.455	19.755	22.439999999999998	18.415
Slc26a7	0.0	0.0	0.0	0.0	0.0	0.0
Slc26a8	0.315	0.20500000000000002	0.33499999999999996	0.12	0.085	0.13
Slc26a9	29.78	26.95	36.675	11.435	10.685	14.219999999999999
Slc27a1	0.7050000000000001	0.88	0.845	0.275	0.35	0.32999999999999996
Slc27a2	0.12000000000000001	0.63	2.09	0.045	0.25	0.81
Slc27a3	0.11	0.0	0.04	0.045	0.0	0.015
Slc27a4	0.515	0.46	0.53	0.2	0.185	0.20500000000000002
Slc27a5	0.0	0.015	0.065	0.0	0.005	0.025
Slc27a6	1.38	2.545	0.94	0.53	1.0050000000000001	0.365
Slc28a1	0.7649999999999999	0.51	0.875	0.295	0.2	0.33999999999999997
Slc28a2	0.0	0.01	0.025	0.0	0.005	0.01
Slc28a3	0.2	0.135	0.355	0.07500000000000001	0.055	0.14
Slc29a1	0.22	0.175	0.2	0.085	0.075	0.08
Slc29a2	4.715	3.575	3.61	1.81	1.415	1.405
Slc29a3	5.01	4.4	3.675	1.915	1.75	1.4249999999999998
Slc29a4	0.375	0.275	0.14	0.14500000000000002	0.11	0.055
Slc2a1	60.93000000000001	59.98	62.235	23.415	23.86	24.15
Slc2a10	7.82	5.24	5.355	3.005	2.075	2.075
Slc2a12	9.59	6.46	8.965	3.68	2.565	3.48
Slc2a13	3.58	0.16999999999999998	1.02	1.375	0.06999999999999999	0.395
Slc2a2	0.0	0.02	0.0	0.0	0.01	0.0
Slc2a3	0.165	0.09	0.075	0.065	0.04	0.03
Slc2a4	0.08499999999999999	0.055	0.11499999999999999	0.03	0.025	0.045
Slc2a4rg-ps	0.0	0.01	0.01	0.0	0.005	0.005
Slc2a5	0.065	0.065	0.115	0.025	0.025	0.045
Slc2a6	0.035	0.055	0.0	0.015	0.02	0.0
Slc2a7	0.0	0.0	0.0	0.0	0.0	0.0
Slc2a8	0.71	1.05	0.61	0.275	0.42	0.23500000000000001
Slc2a9	2.74	1.685	1.79	1.055	0.6699999999999999	0.6950000000000001
Slc30a1	45.46	39.595	33.245000000000005	17.475	15.725	12.925
Slc30a10	0.0	0.0	0.01	0.0	0.0	0.005
Slc30a2	2.855	1.5950000000000002	3.2199999999999998	1.0950000000000002	0.63	1.25
Slc30a3	253.99	253.39	190.10000000000002	97.595	100.72	73.805
Slc30a4	34.78	26.65	26.275	13.38	10.58	10.190000000000001
Slc30a5	57.6	65.095	62.769999999999996	22.155	25.845	24.37
Slc30a6	1.02	0.63	0.53	0.39	0.25	0.20500000000000002
Slc30a7	0.6950000000000001	0.81	0.685	0.27	0.325	0.265
Slc30a8	0.0	0.0	0.0	0.0	0.0	0.0
Slc30a9	7.779999999999999	6.470000000000001	9.675	2.99	2.5700000000000003	3.755
Slc31a1	10.29	11.14	10.34	3.9450000000000003	4.425	4.015000000000001
Slc31a2	62.165	53.2	56.06	23.89	21.12	21.759999999999998
Slc32a1	0.0	0.0	0.0	0.0	0.0	0.0
Slc33a1	10.010000000000002	10.14	9.665	3.8449999999999998	4.025	3.755
Slc34a1	1.2149999999999999	1.105	2.125	0.47000000000000003	0.435	0.8200000000000001
Slc34a2	0.47	0.9450000000000001	0.705	0.18	0.375	0.275
Slc34a3	0.0	0.0	0.0	0.0	0.0	0.0
Slc35a1	37.480000000000004	35.375	32.075	14.395	14.02	12.45
Slc35a2	5.505000000000001	3.9450000000000003	4.695	2.11	1.57	1.8199999999999998
Slc35a3	16.68	16.59	14.695	6.404999999999999	6.59	5.705
Slc35a4	86.41	87.78	82.09	33.225	34.865	31.865000000000002
Slc35a5	21.835	14.440000000000001	14.96	8.38	5.735	5.8100000000000005
Slc35b1	31.21	32.665	31.025	12.0	12.985	12.045
Slc35b2	8.19	6.37	7.615	3.1399999999999997	2.5300000000000002	2.95
Slc35b3	39.004999999999995	45.72	37.665	15.030000000000001	18.12	14.62
Slc35b4	83.96000000000001	89.195	89.75	32.285	35.405	34.83
Slc35c1	35.845	30.58	32.86	13.77	12.129999999999999	12.75
Slc35c2	49.870000000000005	44.99	49.62	19.174999999999997	17.869999999999997	19.27
Slc35d1	0.055	0.07	0.05	0.02	0.03	0.02
Slc35d2	0.215	0.185	5.865	0.08	0.075	2.28
Slc35d3	0.0	0.01	0.0	0.0	0.005	0.0
Slc35e1	0.275	0.255	0.24	0.11	0.1	0.09
Slc35e2	1.105	0.9450000000000001	0.8049999999999999	0.43	0.375	0.31000000000000005
Slc35e3	0.32999999999999996	0.4	0.44	0.125	0.16	0.17
Slc35e4	26.82	23.49	20.689999999999998	10.335	9.33	8.025
Slc35f1	0.005	0.0	0.025	0.0	0.0	0.01
Slc35f2	12.625	9.805	10.7	4.859999999999999	3.8950000000000005	4.155
Slc35f3	6.755	7.154999999999999	7.3149999999999995	2.595	2.84	2.84
Slc35f4	0.095	0.245	0.315	0.035	0.095	0.12
Slc35f5	2.955	2.675	2.335	1.135	1.065	0.905
Slc35f6	52.58	42.129999999999995	46.269999999999996	20.2	16.725	17.950000000000003
Slc35g1	9.205	8.335	6.92	3.545	3.3150000000000004	2.685
Slc35g2	0.32	0.325	0.41500000000000004	0.125	0.13	0.16
Slc35g3	0.0	0.0	0.0	0.0	0.0	0.0
Slc36a1	11.02	10.535	10.25	4.23	4.175	3.9800000000000004
Slc36a1os	0.0	0.0	0.0	0.0	0.0	0.0
Slc36a2	0.0	0.0	0.0	0.0	0.0	0.0
Slc36a3	0.0	0.0	0.0	0.0	0.0	0.0
Slc36a4	0.03	0.025	0.35	0.01	0.01	0.14
Slc37a1	0.7050000000000001	0.345	1.145	0.275	0.14	0.44
Slc37a2	0.24	0.13	0.16999999999999998	0.09	0.05	0.065
Slc37a3	24.060000000000002	19.395	23.325	9.235	7.695	9.06
Slc37a4	0.41	0.315	0.585	0.16	0.125	0.22499999999999998
Slc38a1	0.04	0.015	0.025	0.015	0.005	0.01
Slc38a10	15.665	5.095	7.265000000000001	6.025	2.015	2.8200000000000003
Slc38a11	0.025	0.12000000000000001	0.24000000000000002	0.01	0.05	0.095
Slc38a2	0.035	0.05500000000000001	0.005	0.015	0.025	0.0
Slc38a3	0.0	0.0	0.0	0.0	0.0	0.0
Slc38a4	0.19	0.07500000000000001	0.08	0.075	0.03	0.035
Slc38a5	0.0	0.0	0.0	0.0	0.0	0.0
Slc38a6	0.36000000000000004	0.245	0.05	0.14	0.1	0.02
Slc38a7	29.47	27.175	32.15	11.309999999999999	10.765	12.48
Slc38a8	17.525	18.310000000000002	16.384999999999998	6.725	7.275	6.359999999999999
